event_id,datetime,security,frequency,category,type,direction,count,perfect,reason,setup_type,setup_perfect,setup_first_dt,setup_last_dt,setup_highest_high,tdst_threshold,countdown_start_dt,count_1_dt,count_2_dt,count_3_dt,count_4_dt,count_5_dt,count_6_dt,count_7_dt,count_8_dt,countdown_8_close,count_9_dt,count_10_dt,count_11_dt,count_12_dt,count_13_dt,countdown_low_dt,countdown_low,countdown_low_bar_high,bar_close,bar_high,bar_low,pre20_avg_amount,pre20_volatility,pre20_return
601318SS_2022-01-10T000000_SELL_COUNTDOWN_CANCEL_-1_2021-12-14T000000_6,2022-01-10 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_CANCEL,-1,6,,same_setup,SELL_SETUP,True,2021-12-02 00:00:00,2021-12-14 00:00:00,42.75,38.67,2021-12-14 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2022-01-04 00:00:00,2022-01-05 00:00:00,2022-01-06 00:00:00,2022-01-07 00:00:00,,,,,,,,,2021-12-28 00:00:00,40.35,41.38,43.33,43.81,42.75,2925765425.0,0.015082,0.046618
601318SS_2022-01-10T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-01-10T000000_1,2022-01-10 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,1,,,SELL_SETUP,True,2021-12-28 00:00:00,2022-01-10 00:00:00,43.81,40.35,2022-01-10 00:00:00,2022-01-10 00:00:00,,,,,,,,,,,,,,2022-01-10 00:00:00,42.75,43.81,43.33,43.81,42.75,2925765425.0,0.015082,0.046618
600519SS_2022-01-11T000000_BUY_SETUP_PERFECT_1_2022-01-11T000000_9,2022-01-11 00:00:00,600519.SS,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,7314974965.0,0.022444,-0.107131
000858SZ_2022-01-11T000000_BUY_SETUP_PERFECT_1_2022-01-11T000000_9,2022-01-11 00:00:00,000858.SZ,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,5181966900.0,0.018848,-0.159166
000858SZ_2022-01-11T000000_SELL_COUNTDOWN_CANCEL_-1_2021-11-26T000000_7,2022-01-11 00:00:00,000858.SZ,1d,COUNTDOWN,SELL_COUNTDOWN_CANCEL,-1,7,,opposite_setup,SELL_SETUP,True,2021-11-16 00:00:00,2021-11-26 00:00:00,209.35,185.31,2021-11-26 00:00:00,2021-12-03 00:00:00,2021-12-06 00:00:00,2021-12-07 00:00:00,2021-12-08 00:00:00,2021-12-09 00:00:00,2021-12-10 00:00:00,2021-12-24 00:00:00,,,,,,,,2021-12-03 00:00:00,203.5,213.0,193.56,196.55,193.25,5181966900.0,0.018848,-0.159166
000858SZ_2022-01-11T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_1,2022-01-11 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,,,,,,,,,,,,,,2022-01-11 00:00:00,193.25,196.55,193.56,196.55,193.25,5181966900.0,0.018848,-0.159166
600519SS_2022-01-13T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_1,2022-01-13 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,,,,,,,,,,,,,,2022-01-13 00:00:00,1670.64,1773.07,1682.47,1773.07,1670.64,7367356530.0,0.025119,-0.125567
000858SZ_2022-01-13T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_2,2022-01-13 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,,,,,,,,,,,,,2022-01-13 00:00:00,188.2,199.24,189.1,199.24,188.2,5053912910.0,0.021473,-0.154671
600519SS_2022-01-14T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_2,2022-01-14 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,,,,,,,,,,,,,2022-01-14 00:00:00,1668.08,1698.08,1672.08,1698.08,1668.08,7249390865.0,0.024187,-0.098988
000858SZ_2022-01-14T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_3,2022-01-14 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,,,,,,,,,,,,2022-01-14 00:00:00,186.7,190.54,187.4,190.54,186.7,4847581975.0,0.020384,-0.129829
600036SS_2022-01-14T000000_BUY_COUNTDOWN_PROGRESS_1_2021-12-24T000000_6,2022-01-14 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,6,,,BUY_SETUP,True,2021-12-14 00:00:00,2021-12-24 00:00:00,44.26,44.26,2021-12-24 00:00:00,2021-12-24 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,2022-01-14 00:00:00,,,,,,,,,2021-12-29 00:00:00,39.37,41.48,39.78,41.23,39.76,3090813600.0,0.017726,-0.06466
600519SS_2022-01-17T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_3,2022-01-17 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,,,,,,,,,,,,2022-01-17 00:00:00,1640.42,1683.38,1666.69,1683.38,1640.42,7003651260.0,0.024087,-0.105872
600036SS_2022-01-17T000000_BUY_COUNTDOWN_PROGRESS_1_2021-12-24T000000_7,2022-01-17 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,7,,,BUY_SETUP,True,2021-12-14 00:00:00,2021-12-24 00:00:00,44.26,44.26,2021-12-24 00:00:00,2021-12-24 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,,,,,,,,2021-12-29 00:00:00,39.37,41.48,40.34,40.61,39.65,3098420835.0,0.018149,-0.049706
601318SS_2022-01-19T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-01-10T000000_2,2022-01-19 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,2,,,SELL_SETUP,True,2021-12-28 00:00:00,2022-01-10 00:00:00,43.81,40.35,2022-01-10 00:00:00,2022-01-10 00:00:00,2022-01-19 00:00:00,,,,,,,,,,,,,2022-01-19 00:00:00,41.36,42.09,41.7,42.09,41.36,3098802390.0,0.015272,0.031412
601318SS_2022-01-20T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-01-10T000000_3,2022-01-20 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,3,,,SELL_SETUP,True,2021-12-28 00:00:00,2022-01-10 00:00:00,43.81,40.35,2022-01-10 00:00:00,2022-01-10 00:00:00,2022-01-19 00:00:00,2022-01-20 00:00:00,,,,,,,,,,,,2022-01-19 00:00:00,41.36,42.09,43.65,43.77,41.7,3374703225.0,0.018278,0.078577
601318SS_2022-01-21T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-01-10T000000_4,2022-01-21 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,4,,,SELL_SETUP,True,2021-12-28 00:00:00,2022-01-10 00:00:00,43.81,40.35,2022-01-10 00:00:00,2022-01-10 00:00:00,2022-01-19 00:00:00,2022-01-20 00:00:00,2022-01-21 00:00:00,,,,,,,,,,,2022-01-19 00:00:00,41.36,42.09,43.8,44.05,43.25,3551556725.0,0.017979,0.093087
600519SS_2022-01-25T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_4,2022-01-25 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,,,,,,,,,,,2022-01-17 00:00:00,1640.42,1683.38,1748.08,1771.08,1736.08,6469866350.0,0.021789,-0.100439
000858SZ_2022-01-25T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_4,2022-01-25 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,,,,,,,,,,,2022-01-14 00:00:00,186.7,190.54,188.56,195.2,188.2,4276793410.0,0.020304,-0.134172
600036SS_2022-01-25T000000_BUY_COUNTDOWN_PROGRESS_1_2021-12-24T000000_8,2022-01-25 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,8,,,BUY_SETUP,True,2021-12-14 00:00:00,2021-12-24 00:00:00,44.26,44.26,2021-12-24 00:00:00,2021-12-24 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,42.66,,,,,,2021-12-29 00:00:00,39.37,41.48,42.66,43.55,42.46,3591158925.0,0.021017,0.030684
000858SZ_2022-01-26T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_5,2022-01-26 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,,,,,,,,,,2022-01-26 00:00:00,182.43,191.96,186.25,191.96,182.43,4328444175.0,0.017067,-0.095435
600036SS_2022-01-26T000000_BUY_COUNTDOWN_PROGRESS_1_2021-12-24T000000_9,2022-01-26 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,9,,,BUY_SETUP,True,2021-12-14 00:00:00,2021-12-24 00:00:00,44.26,44.26,2021-12-24 00:00:00,2021-12-24 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,42.66,2022-01-26 00:00:00,,,,,2021-12-29 00:00:00,39.37,41.48,42.76,43.25,42.36,3540614520.0,0.017348,0.08583
000858SZ_2022-01-27T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_6,2022-01-27 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,6,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-01-27 00:00:00,,,,,,,,,2022-01-26 00:00:00,182.43,191.96,183.6,191.46,183.37,4145492560.0,0.017154,-0.107438
600519SS_2022-01-28T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_5,2022-01-28 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,,,,,,,,,,2022-01-17 00:00:00,1640.42,1683.38,1692.08,1773.08,1685.09,6301121150.0,0.020721,-0.087867
000858SZ_2022-01-28T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_7,2022-01-28 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,7,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-01-27 00:00:00,2022-01-28 00:00:00,,,,,,,,2022-01-28 00:00:00,178.2,185.5,178.58,185.5,178.2,4105376980.0,0.017742,-0.119688
601318SS_2022-01-28T000000_SELL_COUNTDOWN_CANCEL_-1_2022-01-10T000000_4,2022-01-28 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_CANCEL,-1,4,,tdst_break_rule_4,SELL_SETUP,True,2021-12-28 00:00:00,2022-01-10 00:00:00,43.81,40.35,2022-01-10 00:00:00,2022-01-10 00:00:00,2022-01-19 00:00:00,2022-01-20 00:00:00,2022-01-21 00:00:00,,,,,,,,,,,2022-01-19 00:00:00,41.36,42.09,40.22,41.6,40.05,3848366685.0,0.022121,-0.010821
600036SS_2022-01-28T000000_BUY_COUNTDOWN_PROGRESS_1_2021-12-24T000000_10,2022-01-28 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,10,,,BUY_SETUP,True,2021-12-14 00:00:00,2021-12-24 00:00:00,44.26,44.26,2021-12-24 00:00:00,2021-12-24 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,42.66,2022-01-26 00:00:00,2022-01-28 00:00:00,,,,2021-12-29 00:00:00,39.37,41.48,40.97,42.96,40.91,3271509215.0,0.019107,0.012355
600519SS_2022-02-07T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_6,2022-02-07 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,6,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,,,,,,,,,2022-01-17 00:00:00,1640.42,1683.38,1673.04,1718.64,1655.08,6328140370.0,0.020732,-0.098728
000858SZ_2022-02-07T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_8,2022-02-07 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,8,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-01-27 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,175.82,,,,,,2022-02-07 00:00:00,174.88,183.06,175.82,183.06,174.88,4083340590.0,0.017651,-0.137122
600519SS_2022-02-08T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_7,2022-02-08 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,7,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,,,,,,,,2022-02-08 00:00:00,1595.08,1677.95,1644.08,1677.95,1595.08,6361714240.0,0.020803,-0.101144
000858SZ_2022-02-08T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_9,2022-02-08 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,9,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-01-27 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,175.82,2022-02-08 00:00:00,,,,,2022-02-08 00:00:00,165.1,176.53,170.2,176.53,165.1,4147333415.0,0.018332,-0.165482
000858SZ_2022-02-11T000000_BUY_SETUP_1_2022-02-11T000000_9,2022-02-11 00:00:00,000858.SZ,1d,SETUP,BUY_SETUP,1,9,False,,BUY_SETUP,False,2022-01-25 00:00:00,2022-02-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,4175273420.0,0.020872,-0.106016
000858SZ_2022-02-11T000000_BUY_COUNTDOWN_CANCEL_1_2022-01-11T000000_9,2022-02-11 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_CANCEL,1,9,,same_setup,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,217.78,217.78,2022-01-11 00:00:00,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-25 00:00:00,2022-01-26 00:00:00,2022-01-27 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,175.82,2022-02-08 00:00:00,,,,,2022-02-08 00:00:00,165.1,176.53,174.47,178.83,171.55,4175273420.0,0.020872,-0.106016
600036SS_2022-02-11T000000_BUY_COUNTDOWN_CANCEL_1_2021-12-24T000000_10,2022-02-11 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_CANCEL,1,10,,tdst_break_rule_4,BUY_SETUP,True,2021-12-14 00:00:00,2021-12-24 00:00:00,44.26,44.26,2021-12-24 00:00:00,2021-12-24 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-30 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,42.66,2022-01-26 00:00:00,2022-01-28 00:00:00,,,,2021-12-29 00:00:00,39.37,41.48,44.52,44.76,43.41,3202720465.0,0.021205,0.086119
600519SS_2022-02-21T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_8,2022-02-21 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,8,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-21 00:00:00,1682.07,,,,,,2022-02-08 00:00:00,1595.08,1677.95,1682.07,1711.98,1674.03,5409631960.0,0.018502,-0.009002
600519SS_2022-02-22T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_9,2022-02-22 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,9,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-21 00:00:00,1682.07,2022-02-22 00:00:00,,,,,2022-02-08 00:00:00,1595.08,1677.95,1612.95,1666.08,1605.1,5587996295.0,0.020364,-0.060644
000858SZ_2022-02-22T000000_BUY_COUNTDOWN_PROGRESS_1_2022-02-11T000000_1,2022-02-22 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,False,2022-01-25 00:00:00,2022-02-11 00:00:00,195.2,195.2,2022-02-11 00:00:00,2022-02-22 00:00:00,,,,,,,,,,,,,,2022-02-22 00:00:00,172.05,178.13,173.6,178.13,172.05,3887741515.0,0.019455,-0.091099
600519SS_2022-02-23T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_10,2022-02-23 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,10,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-21 00:00:00,1682.07,2022-02-22 00:00:00,2022-02-23 00:00:00,,,,2022-02-08 00:00:00,1595.08,1677.95,1632.09,1639.08,1605.16,5592556510.0,0.018835,-0.080305
000858SZ_2022-02-23T000000_BUY_COUNTDOWN_PROGRESS_1_2022-02-11T000000_2,2022-02-23 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,False,2022-01-25 00:00:00,2022-02-11 00:00:00,195.2,195.2,2022-02-11 00:00:00,2022-02-22 00:00:00,2022-02-23 00:00:00,,,,,,,,,,,,,2022-02-22 00:00:00,172.05,178.13,176.4,176.78,172.23,3879579410.0,0.019633,-0.087995
600519SS_2022-02-24T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_11,2022-02-24 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,11,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-21 00:00:00,1682.07,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-24 00:00:00,,,2022-02-24 00:00:00,1553.18,1619.07,1569.19,1619.07,1553.18,5838219615.0,0.020044,-0.123392
000858SZ_2022-02-24T000000_BUY_COUNTDOWN_PROGRESS_1_2022-02-11T000000_3,2022-02-24 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,False,2022-01-25 00:00:00,2022-02-11 00:00:00,195.2,195.2,2022-02-11 00:00:00,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-24 00:00:00,,,,,,,,,,,,2022-02-24 00:00:00,167.5,175.2,168.89,175.2,167.5,3919315245.0,0.020389,-0.144688
600519SS_2022-02-25T000000_BUY_COUNTDOWN_PROGRESS_1_2022-01-11T000000_12,2022-02-25 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,12,,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-21 00:00:00,1682.07,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-24 00:00:00,2022-02-25 00:00:00,,2022-02-24 00:00:00,1553.18,1619.07,1604.14,1613.36,1580.08,5883624440.0,0.020799,-0.086106
000858SZ_2022-02-25T000000_BUY_COUNTDOWN_PROGRESS_1_2022-02-11T000000_4,2022-02-25 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,False,2022-01-25 00:00:00,2022-02-11 00:00:00,195.2,195.2,2022-02-11 00:00:00,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-24 00:00:00,2022-02-25 00:00:00,,,,,,,,,,,2022-02-24 00:00:00,167.5,175.2,170.68,173.17,170.19,3790155610.0,0.020787,-0.125928
000651SZ_2022-03-01T000000_BUY_SETUP_PERFECT_1_2022-03-01T000000_9,2022-03-01 00:00:00,000651.SZ,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2022-02-17 00:00:00,2022-03-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1816946420.5,0.023187,-0.083393
000651SZ_2022-03-01T000000_BUY_COUNTDOWN_PROGRESS_1_2022-03-01T000000_1,2022-03-01 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2022-02-17 00:00:00,2022-03-01 00:00:00,28.08,28.08,2022-03-01 00:00:00,2022-03-01 00:00:00,,,,,,,,,,,,,,2022-03-01 00:00:00,25.13,25.85,25.61,25.85,25.13,1816946420.5,0.023187,-0.083393
600519SS_2022-03-03T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2022-01-11T000000_13,2022-03-03 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_COMPLETE_PERFECT,1,13,True,,BUY_SETUP,True,2021-12-29 00:00:00,2022-01-11 00:00:00,1959.33,1959.33,2022-01-11 00:00:00,2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-17 00:00:00,2022-01-25 00:00:00,2022-01-28 00:00:00,2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-21 00:00:00,1682.07,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-24 00:00:00,2022-02-25 00:00:00,2022-03-03 00:00:00,2022-02-24 00:00:00,1553.18,1619.07,1605.08,1655.33,1599.08,5909175175.0,0.021888,-0.051416
000858SZ_2022-03-03T000000_BUY_COUNTDOWN_PROGRESS_1_2022-02-11T000000_5,2022-03-03 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,False,2022-01-25 00:00:00,2022-02-11 00:00:00,195.2,195.2,2022-02-11 00:00:00,2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-24 00:00:00,2022-02-25 00:00:00,2022-03-03 00:00:00,,,,,,,,,,2022-03-03 00:00:00,162.2,170.4,162.27,170.4,162.2,3797100185.0,0.021816,-0.091332
000651SZ_2022-03-03T000000_BUY_COUNTDOWN_PROGRESS_1_2022-03-01T000000_2,2022-03-03 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2022-02-17 00:00:00,2022-03-01 00:00:00,28.08,28.08,2022-03-01 00:00:00,2022-03-01 00:00:00,2022-03-03 00:00:00,,,,,,,,,,,,,2022-03-03 00:00:00,24.79,25.54,24.88,25.54,24.79,1723462831.5,0.018592,-0.065013
