event_id,event_datetime,security,type,direction,window,matured_datetime,base_close,end_close,directional_return,mfe,mae
600519SS_2025-03-11T000000_BUY_COUNTDOWN_CANCEL_1_2025-01-10T000000_11,2025-03-11 00:00:00,600519.SS,BUY_COUNTDOWN_CANCEL,1,20,2025-04-09 00:00:00,1497.12,1489.48,-0.00510313,0.07301352,-0.05789783
000858SZ_2025-04-01T000000_BUY_SETUP_PERFECT_1_2025-04-01T000000_9,2025-04-01 00:00:00,000858.SZ,BUY_SETUP_PERFECT,1,5,2025-04-09 00:00:00,126.04,126.5,0.00364964,0.01340844,-0.06339257
600036SS_2025-03-11T000000_SELL_SETUP_-1_2025-03-11T000000_9,2025-03-11 00:00:00,600036.SS,SELL_SETUP,-1,20,2025-04-09 00:00:00,40.5,37.45,0.07530864,0.1017284,-0.06395062
000651SZ_2025-03-13T000000_SELL_SETUP_PERFECT_-1_2025-03-13T000000_9,2025-03-13 00:00:00,000651.SZ,SELL_SETUP_PERFECT,-1,20,2025-04-11 00:00:00,38.54,41.11,-0.06668396,0.00856253,-0.09600415
601318SS_2025-04-07T000000_SELL_COUNTDOWN_CANCEL_-1_2025-02-19T000000_6,2025-04-07 00:00:00,601318.SS,SELL_COUNTDOWN_CANCEL,-1,5,2025-04-14 00:00:00,46.01,46.93,-0.01999565,0.00999783,-0.02803738
600036SS_2025-04-07T000000_SELL_COUNTDOWN_CANCEL_-1_2025-03-11T000000_4,2025-04-07 00:00:00,600036.SS,SELL_COUNTDOWN_CANCEL,-1,5,2025-04-14 00:00:00,37.82,38.47,-0.01718667,0.01401375,-0.02855632
600519SS_2025-01-10T000000_BUY_SETUP_1_2025-01-10T000000_9,2025-01-10 00:00:00,600519.SS,BUY_SETUP,1,60,2025-04-15 00:00:00,1384.44,1506.44,0.08812227,0.16034642,-0.02599607
600519SS_2025-01-10T000000_BUY_COUNTDOWN_CANCEL_1_2024-11-25T000000_10,2025-01-10 00:00:00,600519.SS,BUY_COUNTDOWN_CANCEL,1,60,2025-04-15 00:00:00,1384.44,1506.44,0.08812227,0.16034642,-0.02599607
000858SZ_2025-01-10T000000_BUY_SETUP_1_2025-01-10T000000_9,2025-01-10 00:00:00,000858.SZ,BUY_SETUP,1,60,2025-04-15 00:00:00,120.27,125.6,0.04431695,0.14084975,-0.01845847
000858SZ_2025-01-10T000000_BUY_COUNTDOWN_CANCEL_1_2024-12-26T000000_8,2025-01-10 00:00:00,000858.SZ,BUY_COUNTDOWN_CANCEL,1,60,2025-04-15 00:00:00,120.27,125.6,0.04431695,0.14084975,-0.01845847
600519SS_2025-03-18T000000_SELL_SETUP_PERFECT_-1_2025-03-18T000000_9,2025-03-18 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,20,2025-04-16 00:00:00,1572.44,1507.61,0.04122892,0.1030246,-0.0152629
601318SS_2025-01-13T000000_BUY_SETUP_PERFECT_1_2025-01-13T000000_9,2025-01-13 00:00:00,601318.SS,BUY_SETUP_PERFECT,1,60,2025-04-16 00:00:00,46.04,47.33,0.02801911,0.12402259,-0.03453519
601318SS_2025-04-10T000000_BUY_SETUP_1_2025-04-10T000000_9,2025-04-10 00:00:00,601318.SS,BUY_SETUP,1,5,2025-04-17 00:00:00,46.93,47.61,0.01448967,0.01704667,-0.01065417
000858SZ_2025-03-24T000000_BUY_COUNTDOWN_COMPLETE_1_2025-01-10T000000_13,2025-03-24 00:00:00,000858.SZ,BUY_COUNTDOWN_COMPLETE,1,20,2025-04-22 00:00:00,128.56,124.35,-0.03274736,0.0035781,-0.08175171
000651SZ_2025-04-21T000000_SELL_COUNTDOWN_COMPLETE_-1_2025-03-13T000000_13,2025-04-21 00:00:00,000651.SZ,SELL_COUNTDOWN_COMPLETE,-1,5,2025-04-28 00:00:00,41.2,42.56,-0.03300971,0.00461165,-0.05121359
000858SZ_2025-04-01T000000_BUY_SETUP_PERFECT_1_2025-04-01T000000_9,2025-04-01 00:00:00,000858.SZ,BUY_SETUP_PERFECT,1,20,2025-04-30 00:00:00,126.04,122.95,-0.02451603,0.01348778,-0.06339257
601318SS_2025-04-23T000000_SELL_SETUP_PERFECT_-1_2025-04-23T000000_9,2025-04-23 00:00:00,601318.SS,SELL_SETUP_PERFECT,-1,5,2025-04-30 00:00:00,48.15,48.16,-0.00020768,0.01391485,-0.01952233
601318SS_2025-04-23T000000_BUY_COUNTDOWN_CANCEL_1_2025-04-10T000000_0,2025-04-23 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,5,2025-04-30 00:00:00,48.15,48.16,0.00020768,0.01952233,-0.01391485
600036SS_2025-01-27T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2024-12-10T000000_13,2025-01-27 00:00:00,600036.SS,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,60,2025-04-30 00:00:00,37.64,37.73,-0.00239107,0.03347503,-0.14479277
601318SS_2025-04-07T000000_SELL_COUNTDOWN_CANCEL_-1_2025-02-19T000000_6,2025-04-07 00:00:00,601318.SS,SELL_COUNTDOWN_CANCEL,-1,20,2025-05-08 00:00:00,46.01,49.41,-0.07389698,0.00999783,-0.0823734
600036SS_2025-04-07T000000_SELL_COUNTDOWN_CANCEL_-1_2025-03-11T000000_4,2025-04-07 00:00:00,600036.SS,SELL_COUNTDOWN_CANCEL,-1,20,2025-05-08 00:00:00,37.82,39.79,-0.05208884,0.01401375,-0.06848228
000651SZ_2025-04-30T000000_SELL_SETUP_-1_2025-04-30T000000_9,2025-04-30 00:00:00,000651.SZ,SELL_SETUP,-1,5,2025-05-12 00:00:00,41.57,42.91,-0.03223478,0.00601395,-0.04185711
601318SS_2025-04-10T000000_BUY_SETUP_1_2025-04-10T000000_9,2025-04-10 00:00:00,601318.SS,BUY_SETUP,1,20,2025-05-13 00:00:00,46.93,49.91,0.06349883,0.07053058,-0.01065417
601318SS_2025-02-19T000000_SELL_SETUP_-1_2025-02-19T000000_9,2025-02-19 00:00:00,601318.SS,SELL_SETUP,-1,60,2025-05-20 00:00:00,48.9,51.13,-0.04560327,0.09100204,-0.07627812
601318SS_2025-02-19T000000_BUY_COUNTDOWN_CANCEL_1_2025-01-13T000000_4,2025-02-19 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,60,2025-05-20 00:00:00,48.9,51.13,0.04560327,0.07627812,-0.09100204
000651SZ_2025-04-21T000000_SELL_COUNTDOWN_COMPLETE_-1_2025-03-13T000000_13,2025-04-21 00:00:00,000651.SZ,SELL_COUNTDOWN_COMPLETE,-1,20,2025-05-22 00:00:00,41.2,44.09,-0.07014563,0.00461165,-0.07572816
600519SS_2025-05-16T000000_SELL_SETUP_-1_2025-05-16T000000_9,2025-05-16 00:00:00,600519.SS,SELL_SETUP,-1,5,2025-05-23 00:00:00,1562.57,1521.04,0.02657801,0.02817794,0.00904279
600519SS_2025-05-16T000000_SELL_COUNTDOWN_CANCEL_-1_2025-03-18T000000_10,2025-05-16 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2025-05-23 00:00:00,1562.57,1521.04,0.02657801,0.02817794,0.00904279
601318SS_2025-04-23T000000_SELL_SETUP_PERFECT_-1_2025-04-23T000000_9,2025-04-23 00:00:00,601318.SS,SELL_SETUP_PERFECT,-1,20,2025-05-26 00:00:00,48.15,50.85,-0.05607477,0.01391485,-0.09304258
601318SS_2025-04-23T000000_BUY_COUNTDOWN_CANCEL_1_2025-04-10T000000_0,2025-04-23 00:00:00,601318.SS,BUY_COUNTDOWN_CANCEL,1,20,2025-05-26 00:00:00,48.15,50.85,0.05607477,0.09304258,-0.01391485
000858SZ_2025-05-23T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2025-04-01T000000_13,2025-05-23 00:00:00,000858.SZ,BUY_COUNTDOWN_COMPLETE_PERFECT,1,5,2025-05-30 00:00:00,122.4,120.69,-0.01397059,0.0,-0.02165033
000651SZ_2025-04-30T000000_SELL_SETUP_-1_2025-04-30T000000_9,2025-04-30 00:00:00,000651.SZ,SELL_SETUP,-1,20,2025-06-03 00:00:00,41.57,41.99,-0.01010344,0.00601395,-0.06904017
600519SS_2025-05-27T000000_SELL_COUNTDOWN_CANCEL_-1_2025-05-16T000000_0,2025-05-27 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,5,2025-06-04 00:00:00,1492.34,1458.4,0.02274281,0.02605304,-0.00743798
000858SZ_2025-05-28T000000_BUY_SETUP_PERFECT_1_2025-05-28T000000_9,2025-05-28 00:00:00,000858.SZ,BUY_SETUP_PERFECT,1,5,2025-06-05 00:00:00,121.17,119.28,-0.01559792,0.00519931,-0.02327309
600519SS_2025-03-11T000000_BUY_COUNTDOWN_CANCEL_1_2025-01-10T000000_11,2025-03-11 00:00:00,600519.SS,BUY_COUNTDOWN_CANCEL,1,60,2025-06-10 00:00:00,1497.12,1423.45,-0.04920781,0.07301352,-0.05789783
600036SS_2025-03-11T000000_SELL_SETUP_-1_2025-03-11T000000_9,2025-03-11 00:00:00,600036.SS,SELL_SETUP,-1,60,2025-06-10 00:00:00,40.5,41.66,-0.02864198,0.1017284,-0.06395062
000651SZ_2025-03-13T000000_SELL_SETUP_PERFECT_-1_2025-03-13T000000_9,2025-03-13 00:00:00,000651.SZ,SELL_SETUP_PERFECT,-1,60,2025-06-12 00:00:00,38.54,41.87,-0.08640374,0.00856253,-0.1530877
600519SS_2025-05-16T000000_SELL_SETUP_-1_2025-05-16T000000_9,2025-05-16 00:00:00,600519.SS,SELL_SETUP,-1,20,2025-06-16 00:00:00,1562.57,1370.73,0.1227721,0.13628189,0.00904279
600519SS_2025-05-16T000000_SELL_COUNTDOWN_CANCEL_-1_2025-03-18T000000_10,2025-05-16 00:00:00,600519.SS,SELL_COUNTDOWN_CANCEL,-1,20,2025-06-16 00:00:00,1562.57,1370.73,0.1227721,0.13628189,0.00904279
600519SS_2025-03-18T000000_SELL_SETUP_PERFECT_-1_2025-03-18T000000_9,2025-03-18 00:00:00,600519.SS,SELL_SETUP_PERFECT,-1,60,2025-06-17 00:00:00,1572.44,1375.44,0.125283,0.14170334,-0.0152629
601318SS_2025-06-11T000000_SELL_COUNTDOWN_COMPLETE_-1_2025-04-23T000000_13,2025-06-11 00:00:00,601318.SS,SELL_COUNTDOWN_COMPLETE,-1,5,2025-06-18 00:00:00,51.91,51.26,0.01252167,0.02234637,-0.01675978
600036SS_2025-06-13T000000_SELL_SETUP_-1_2025-06-13T000000_9,2025-06-13 00:00:00,600036.SS,SELL_SETUP,-1,5,2025-06-20 00:00:00,42.17,42.98,-0.01920797,0.00545411,-0.02371354
000858SZ_2025-03-24T000000_BUY_COUNTDOWN_COMPLETE_1_2025-01-10T000000_13,2025-03-24 00:00:00,000858.SZ,BUY_COUNTDOWN_COMPLETE,1,60,2025-06-23 00:00:00,128.56,112.53,-0.12468886,0.02232421,-0.1346453
000858SZ_2025-05-23T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2025-04-01T000000_13,2025-05-23 00:00:00,000858.SZ,BUY_COUNTDOWN_COMPLETE_PERFECT,1,20,2025-06-23 00:00:00,122.4,112.53,-0.08063725,0.0,-0.09109477
