event_id,datetime,security,frequency,category,type,direction,count,perfect,reason,setup_type,setup_perfect,setup_first_dt,setup_last_dt,setup_highest_high,tdst_threshold,countdown_start_dt,count_1_dt,count_2_dt,count_3_dt,count_4_dt,count_5_dt,count_6_dt,count_7_dt,count_8_dt,countdown_8_close,count_9_dt,count_10_dt,count_11_dt,count_12_dt,count_13_dt,countdown_low_dt,countdown_low,countdown_low_bar_high,bar_close,bar_high,bar_low,pre20_avg_amount,pre20_volatility,pre20_return
600036SS_2025-12-02T000000_SELL_COUNTDOWN_PROGRESS_-1_2025-10-24T000000_11,2025-12-02 00:00:00,600036.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,11,,,SELL_SETUP,True,2025-10-14 00:00:00,2025-10-24 00:00:00,41.48,38.82,2025-10-24 00:00:00,2025-11-03 00:00:00,2025-11-04 00:00:00,2025-11-05 00:00:00,2025-11-11 00:00:00,2025-11-12 00:00:00,2025-11-13 00:00:00,2025-11-19 00:00:00,2025-11-20 00:00:00,42.22,2025-11-26 00:00:00,2025-12-01 00:00:00,2025-12-02 00:00:00,,,2025-11-03 00:00:00,40.05,40.96,42.37,42.64,42.21,2550803585.0,0.007372,0.013879
600519SS_2025-12-03T000000_BUY_COUNTDOWN_PROGRESS_1_2025-11-05T000000_9,2025-12-03 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,9,,,BUY_SETUP,True,2025-10-24 00:00:00,2025-11-05 00:00:00,1454.92,1454.92,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-14 00:00:00,2025-11-20 00:00:00,2025-11-21 00:00:00,2025-11-24 00:00:00,2025-11-25 00:00:00,2025-11-26 00:00:00,2025-12-02 00:00:00,1412.07,2025-12-03 00:00:00,,,,,2025-11-05 00:00:00,1396.05,1407.03,1405.14,1412.01,1404.04,4267021725.0,0.006984,-0.004273
000858SZ_2025-12-03T000000_BUY_SETUP_PERFECT_1_2025-12-03T000000_9,2025-12-03 00:00:00,000858.SZ,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2025-11-21 00:00:00,2025-12-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1906753237.5,0.009569,-0.005018
000858SZ_2025-12-03T000000_BUY_COUNTDOWN_PROGRESS_1_2025-12-03T000000_1,2025-12-03 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2025-11-21 00:00:00,2025-12-03 00:00:00,118.83,118.83,2025-12-03 00:00:00,2025-12-03 00:00:00,,,,,,,,,,,,,,2025-12-03 00:00:00,112.92,114.47,113.02,114.47,112.92,1906753237.5,0.009569,-0.005018
600519SS_2025-12-04T000000_BUY_COUNTDOWN_PROGRESS_1_2025-11-05T000000_10,2025-12-04 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,10,,,BUY_SETUP,True,2025-10-24 00:00:00,2025-11-05 00:00:00,1454.92,1454.92,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-14 00:00:00,2025-11-20 00:00:00,2025-11-21 00:00:00,2025-11-24 00:00:00,2025-11-25 00:00:00,2025-11-26 00:00:00,2025-12-02 00:00:00,1412.07,2025-12-03 00:00:00,2025-12-04 00:00:00,,,,2025-12-04 00:00:00,1394.42,1408.54,1400.02,1408.54,1394.42,4198469800.0,0.007023,-0.006634
000858SZ_2025-12-04T000000_BUY_COUNTDOWN_PROGRESS_1_2025-12-03T000000_2,2025-12-04 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2025-11-21 00:00:00,2025-12-03 00:00:00,118.83,118.83,2025-12-03 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,,,,,,,,,,,,,2025-12-04 00:00:00,111.54,113.17,111.87,113.17,111.54,1913614387.5,0.009729,-0.020145
000858SZ_2025-12-05T000000_BUY_COUNTDOWN_PROGRESS_1_2025-12-03T000000_3,2025-12-05 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2025-11-21 00:00:00,2025-12-03 00:00:00,118.83,118.83,2025-12-03 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,2025-12-05 00:00:00,,,,,,,,,,,,2025-12-04 00:00:00,111.54,113.17,112.38,112.79,111.63,1896425532.5,0.004851,-0.049399
601318SS_2025-12-05T000000_SELL_COUNTDOWN_PROGRESS_-1_2025-10-24T000000_11,2025-12-05 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,11,,,SELL_SETUP,True,2025-10-14 00:00:00,2025-10-24 00:00:00,58.49,54.57,2025-10-24 00:00:00,2025-10-24 00:00:00,2025-10-29 00:00:00,2025-10-30 00:00:00,2025-11-07 00:00:00,2025-11-10 00:00:00,2025-11-11 00:00:00,2025-11-12 00:00:00,2025-11-13 00:00:00,60.88,2025-11-20 00:00:00,2025-11-26 00:00:00,2025-12-05 00:00:00,,,2025-10-24 00:00:00,57.75,58.49,61.99,62.2,58.55,3583601683.0,0.016564,0.045363
600519SS_2025-12-08T000000_BUY_COUNTDOWN_PROGRESS_1_2025-11-05T000000_11,2025-12-08 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,11,,,BUY_SETUP,True,2025-10-24 00:00:00,2025-11-05 00:00:00,1454.92,1454.92,2025-11-05 00:00:00,2025-11-05 00:00:00,2025-11-14 00:00:00,2025-11-20 00:00:00,2025-11-21 00:00:00,2025-11-24 00:00:00,2025-11-25 00:00:00,2025-11-26 00:00:00,2025-12-02 00:00:00,1412.07,2025-12-03 00:00:00,2025-12-04 00:00:00,2025-12-08 00:00:00,,,2025-12-08 00:00:00,1394.04,1412.71,1394.26,1412.71,1394.04,4124749555.0,0.005416,-0.028411
000858SZ_2025-12-08T000000_BUY_COUNTDOWN_PROGRESS_1_2025-12-03T000000_4,2025-12-08 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2025-11-21 00:00:00,2025-12-03 00:00:00,118.83,118.83,2025-12-03 00:00:00,2025-12-03 00:00:00,2025-12-04 00:00:00,2025-12-05 00:00:00,2025-12-08 00:00:00,,,,,,,,,,,2025-12-08 00:00:00,110.52,112.55,110.69,112.55,110.52,1797674107.5,0.005539,-0.063536
