event_id,datetime,security,frequency,category,type,direction,count,perfect,reason,setup_type,setup_perfect,setup_first_dt,setup_last_dt,setup_highest_high,tdst_threshold,countdown_start_dt,count_1_dt,count_2_dt,count_3_dt,count_4_dt,count_5_dt,count_6_dt,count_7_dt,count_8_dt,countdown_8_close,count_9_dt,count_10_dt,count_11_dt,count_12_dt,count_13_dt,countdown_low_dt,countdown_low,countdown_low_bar_high,bar_close,bar_high,bar_low,pre20_avg_amount,pre20_volatility,pre20_return
601318SS_2025-10-30T000000_SELL_COUNTDOWN_PROGRESS_-1_2025-10-24T000000_3,2025-10-30 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,3,,,SELL_SETUP,True,2025-10-14 00:00:00,2025-10-24 00:00:00,58.49,54.57,2025-10-24 00:00:00,2025-10-24 00:00:00,2025-10-29 00:00:00,2025-10-30 00:00:00,,,,,,,,,,,,2025-10-24 00:00:00,57.75,58.49,58.65,60.1,58.58,3955453478.4,0.011183,0.083303
000651SZ_2025-10-30T000000_BUY_COUNTDOWN_PROGRESS_1_2025-09-24T000000_3,2025-10-30 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2025-09-12 00:00:00,2025-09-24 00:00:00,40.45,40.45,2025-09-24 00:00:00,2025-10-17 00:00:00,2025-10-24 00:00:00,2025-10-30 00:00:00,,,,,,,,,,,,2025-10-17 00:00:00,39.17,40.05,39.47,39.79,39.41,1765009021.8775,0.007405,0.025195
600519SS_2025-10-31T000000_BUY_COUNTDOWN_PROGRESS_1_2025-09-26T000000_9,2025-10-31 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,9,,,BUY_SETUP,True,2025-09-16 00:00:00,2025-09-26 00:00:00,1497.03,1497.03,2025-09-26 00:00:00,2025-10-10 00:00:00,2025-10-13 00:00:00,2025-10-20 00:00:00,2025-10-24 00:00:00,2025-10-27 00:00:00,2025-10-28 00:00:00,2025-10-29 00:00:00,2025-10-30 00:00:00,1402.78,2025-10-31 00:00:00,,,,,2025-10-13 00:00:00,1391.16,1398.89,1406.05,1412.02,1396.15,5688767705.6,0.010783,-0.003536
000651SZ_2025-10-31T000000_BUY_COUNTDOWN_PROGRESS_1_2025-09-24T000000_4,2025-10-31 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2025-09-12 00:00:00,2025-09-24 00:00:00,40.45,40.45,2025-09-24 00:00:00,2025-10-17 00:00:00,2025-10-24 00:00:00,2025-10-30 00:00:00,2025-10-31 00:00:00,,,,,,,,,,,2025-10-31 00:00:00,38.52,39.03,38.75,39.03,38.52,1855472684.2715,0.008354,-0.002574
600036SS_2025-11-03T000000_SELL_COUNTDOWN_PROGRESS_-1_2025-10-24T000000_1,2025-11-03 00:00:00,600036.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,1,,,SELL_SETUP,True,2025-10-14 00:00:00,2025-10-24 00:00:00,41.48,38.82,2025-10-24 00:00:00,2025-11-03 00:00:00,,,,,,,,,,,,,,2025-11-03 00:00:00,40.05,40.96,40.78,40.96,40.05,3697060800.0,0.011693,0.027981
000651SZ_2025-11-03T000000_BUY_COUNTDOWN_PROGRESS_1_2025-09-24T000000_5,2025-11-03 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2025-09-12 00:00:00,2025-09-24 00:00:00,40.45,40.45,2025-09-24 00:00:00,2025-10-17 00:00:00,2025-10-24 00:00:00,2025-10-30 00:00:00,2025-10-31 00:00:00,2025-11-03 00:00:00,,,,,,,,,,2025-11-03 00:00:00,38.2,38.84,38.52,38.84,38.2,1886860443.689,0.008431,-0.010786
600036SS_2025-11-04T000000_SELL_COUNTDOWN_PROGRESS_-1_2025-10-24T000000_2,2025-11-04 00:00:00,600036.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,2,,,SELL_SETUP,True,2025-10-14 00:00:00,2025-10-24 00:00:00,41.48,38.82,2025-10-24 00:00:00,2025-11-03 00:00:00,2025-11-04 00:00:00,,,,,,,,,,,,,2025-11-03 00:00:00,40.05,40.96,42.0,42.1,40.8,3813273369.6,0.013106,0.06599
600519SS_2025-11-05T000000_BUY_SETUP_PERFECT_1_2025-11-05T000000_9,2025-11-05 00:00:00,600519.SS,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2025-10-24 00:00:00,2025-11-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,5372811712.0,0.009665,-0.01182
600519SS_2025-11-05T000000_BUY_COUNTDOWN_CANCEL_1_2025-09-26T000000_9,2025-11-05 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_CANCEL,1,9,,same_setup,BUY_SETUP,True,2025-09-16 00:00:00,2025-09-26 00:00:00,1497.03,1497.03,2025-09-26 00:00:00,2025-10-10 00:00:00,2025-10-13 00:00:00,2025-10-20 00:00:00,2025-10-24 00:00:00,2025-10-27 00:00:00,2025-10-28 00:00:00,2025-10-29 00:00:00,2025-10-30 00:00:00,1402.78,2025-10-31 00:00:00,,,,,2025-10-13 00:00:00,1391.16,1398.89,1396.12,1407.03,1396.05,5372811712.0,0.009665,-0.01182
600519SS_2025-11-05T000000_BUY_COUNTDOWN_PROGRESS_1_2025-11-05T000000_1,2025-11-05 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2025-10-24 00:00:00,2025-11-05 00:00:00,1454.92,1454.92,2025-11-05 00:00:00,2025-11-05 00:00:00,,,,,,,,,,,,,,2025-11-05 00:00:00,1396.05,1407.03,1396.12,1407.03,1396.05,5372811712.0,0.009665,-0.01182
